PaperID,TraditionalLabel,TraditionalConfidence,AuditLabel,MismatchFlag,AuditRationale,EvidenceSentences
37779428,supportive,1.000000,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","Among them, inhibition of RET by pralsetinib suppressed ESR1-TAF-driven and ERα LBD mutant-driven cell proliferation and patient-derived xenograft growth."
37282666,neutral,0.954707,neutral,0,"supportive=1, opposing=0, neutral=2; dominant=neutral","BACKGROUND: Pralsetinib is a potent, selective RET inhibitor targeting oncogenic RET alterations. || As part of the global, phase 1/2 ARROW trial (NCT03037385), the efficacy and safety of pralsetinib in Chinese patients with advanced RET fusion-positive non-small cell lung cancer (NSCLC) were evaluated."
38261313,neutral,0.999933,unclear,0,Conflicting cues with no dominant stance signal.,We evaluated the safety and efficacy of pralsetinib in Chinese patients with advanced RET-mutant MTC.
39241296,neutral,0.968477,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","BACKGROUND: Pralsetinib, a selective RET targeted tyrosine kinase inhibitor (TKI), has been approved for treating locally advanced or metastatic RET fusion-positive NSCLC in adults who have previously received platinum-based chemotherapy in China. || CONCLUSION: Pralsetinib demonstrated promising activity in patients with advanced NSCLC harboring RET fusion with a favorable safety profile."
33161056,neutral,1.000000,unclear,0,Conflicting cues with no dominant stance signal.,BACKGROUND: Selpercatinib (LOXO-292) and pralsetinib (BLU-667) are highly potent RET-selective protein tyrosine kinase inhibitors (TKIs) for treating advanced RET-altered thyroid cancers and non-small-cell lung cancer (NSCLC). || Selpercatinib-resistant RET mutants were identified and cross-profiled with pralsetinib in cell cultures. || All five selpercatinib-resistant RET mutants were cross-resistant to pralsetinib.
35587858,supportive,1.000000,unclear,0,No directional cues detected in evidence.,"Currently available data indicate that pralsetinib is a promising new targeted treatment option for patients with advanced RET fusion-positive NSCLC. || Therefore, pralsetinib is a promising new targeted therapy option for patients with advanced RET fusion-positive NSCLC."
34702125,supportive,0.999309,unclear,0,No directional cues detected in evidence.,The approval study ARROW trial showed that patients with RET-mutant medullary thyroid cancer had a better overall response rate to pralsetinib compared to standard-of-care treatments.
34118197,supportive,1.000000,unclear,0,No directional cues detected in evidence.,"INTERPRETATION: Pralsetinib is a new, well-tolerated, promising, once-daily oral treatment option for patients with RET fusion-positive NSCLC."
29262623,neutral,0.999928,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","In summary, our study suggests that RET is a potential therapeutic target in NB, and that using a novel RET inhibitor, like regorafenib, should be investigated as a therapeutic treatment option for children with NB."
38438731,opposing,1.000000,unclear,0,No evidence sentence available.,
27090738,supportive,0.999956,supportive,0,"supportive=2, opposing=0, neutral=0; dominant=supportive",The inhibition of RET signaling significantly increased the sensitivity of HNSCC cells to the EGFR inhibitor erlotinib in both in vitro and in vivo models.
17505827,opposing,0.999994,unclear,0,No evidence sentence available.,
28762645,neutral,0.999767,neutral,0,"supportive=0, opposing=0, neutral=2; dominant=neutral",OBJECTIVE: Evaluate the effectiveness and tolerability of a double-conjugate retinoid cream (AlphaRet Overnight Cream; AHA-Ret) in improving visible signs of photoaging vs 1.0% retinol or 0.025% tretinoin.
25982012,supportive,0.999309,unclear,0,No directional cues detected in evidence.,The addition of everolimus may have both overcome the AKT2 amplification to produce a response in addition to its direct effects on the RET gene.
22941289,supportive,0.999291,unclear,0,No directional cues detected in evidence.,"RESULTS: Sorafenib potently suppressed the activities of cRAF, VEGFR2, and RET with IC(50) values of 20.9, 4 and 0.4 nmol/L, respectively."
36582799,opposing,0.900439,unclear,0,Conflicting cues with no dominant stance signal.,"This review will describe the basic characteristics and common fusion methods of RET genes; analyze the advantages and disadvantages of different RET fusion detection methods; summarize and discuss the recent application of non-selective and selective RET fusion-positive inhibitors, such as Vandetanib, Selpercatinib, Pralsetinib and Alectinib; discuss the mechanism and coping strategies of resistance to RET fusion-positive inhibitors. || This review will describe the basic characteristics and common fusion methods of RET genes; analyze the advantages and disadvantages of different RET fusion detection methods; summarize and discuss the recent application of non-selective and selective RET fusion-positive inhibitors, such as Vandetanib, Selpercatinib, Pralsetinib and Alectinib; discuss the mechanism and coping strategies of resistance to RET fusion-positive inhibitors."
25349307,supportive,0.999967,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive",Our results suggest that alectinib is effective against RET fusion-positive tumors.
33569315,opposing,1.000000,neutral,1,"supportive=0, opposing=0, neutral=1; dominant=neutral",The primary endpoint was the objective response rate (ORR) in RET inhibitor-naïve patients treated with the RD of alectinib. || The primary endpoint was the objective response rate (ORR) in RET inhibitor-naïve patients treated with the RD of alectinib. || CONCLUSIONS: Alectinib exerts limited activity against RET-rearranged NSCLC.
36030612,opposing,1.000000,neutral,1,"supportive=0, opposing=0, neutral=1; dominant=neutral","BACKGROUND: Alectinib, a highly selective next generation ALK-inhibitor, has exhibited potent anti-tumour activity in RET-rearranged NSCLC in the preclinical stage. || CONCLUSIONS: Accrual into our trial was terminated early in response to other reports of limited activity of alectinib in patients with RET-fusion NSCLC and the emergence of more potent selective RET-inhibitors. || CONCLUSIONS: Accrual into our trial was terminated early in response to other reports of limited activity of alectinib in patients with RET-fusion NSCLC and the emergence of more potent selective RET-inhibitors."
38405208,opposing,1.000000,unclear,0,No directional cues detected in evidence.,"CONCLUSIONS: Alectinib showed limited activity in advanced RET fusion-positive NSCLC, and further investigation was not conducted due to the development of selective RET inhibitors pralsetinib and selpercatinib."
29912274,opposing,1.000000,opposing,0,"supportive=0, opposing=1, neutral=0; dominant=opposing","A second patient with KIF5B-RET fusion-positive lung cancer, acquired resistance to alectinib and symptomatic brain metastases experienced a dramatic response in the brain, and her symptoms resolved. || A second patient with KIF5B-RET fusion-positive lung cancer, acquired resistance to alectinib and symptomatic brain metastases experienced a dramatic response in the brain, and her symptoms resolved."
10858459,neutral,0.999856,unclear,0,No evidence sentence available.,
12707019,supportive,0.999942,unclear,0,No evidence sentence available.,
27694473,opposing,0.999989,supportive,1,"supportive=2, opposing=1, neutral=0; dominant=supportive","Simvastatin reduced lung content of the isoprenoid intermediate farnesyl pyrophosphate and decreased RhoA/ROCK signaling in the hypoxia-exposed lung. || We conclude that simvastatin limits RhoA/ROCK activity in the chronic hypoxia-exposed lung, thus preventing or ameliorating hemodynamic and structural markers of chronic PHT and improving long-term outcome, without causing adverse effects."
23900131,supportive,0.999019,unclear,0,No evidence sentence available.,
30872677,supportive,1.000000,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","Collectively, these results demonstrate that simvastatin restores RhoA function through HDAC1 inhibition; therefore, simvastatin might serve as adjunct therapy for RCC induced by 3MC."
22451024,supportive,0.999648,supportive,0,"supportive=2, opposing=0, neutral=0; dominant=supportive","We also found that simvastatin suppressed in vitro invasion, adhesion, MMP-2 activity, cytoskeletal reorganization and RhoA activation. || Furthermore, mevalonate or GGPP treatment reversed the inhibitory effect of simvastatin not only on migration and invasion in vitro but also on RhoA activation, and inhibition of RhoA by specific siRNA transfection reduced migration, adhesion and invasion of RA FLS."
18463201,supportive,1.000000,supportive,0,"supportive=4, opposing=1, neutral=0; dominant=supportive","The effects of simvastatin were due to the inhibition of the small G-protein RhoA and of its effector Rho kinase. || Our results suggest that artemisinin, a widely used antimalarial drug, may impair the response to doxorubicin in colon cancer cells; on the contrary, simvastatin and RhoA siRNA may represent future therapeutic approaches to improve doxorubicin efficacy, reducing the risk of doxorubicin-dependent adverse effects. || Our results suggest that artemisinin, a widely used antimalarial drug, may impair the response to doxorubicin in colon cancer cells; on the contrary, simvastatin and RhoA siRNA may represent future therapeutic approaches to improve doxorubicin efficacy, reducing the risk of doxorubicin-dependent adverse effects."
29236027,supportive,0.999622,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","Taken together, these results suggest that simvastatin induced ATC proliferation inhibition through the deactivation of RhoA/Rac1 protein and overexpression of p21cip and p27kip, and migration inhibition through the abrogation of Cyr61 protein expression."
35728732,supportive,0.998361,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","This study explored the influence in the expression of RhoA and downstream molecules ROCK1/2 in prenatally stressed rats, and the effect of RhoA inhibitor simvastatin on depression-like behavior induced by PS. || After administration of simvastatin to PS rats, the expression of RhoA and ROCK2 was significantly reduced, alleviating depression-like behavior."
25897262,opposing,0.999999,unclear,0,Conflicting cues with no dominant stance signal.,"Because sirolimus and everolimus only affect the activity of mTOR complex 1, therapies targeting RhoA GTPases with simvastatin, which inhibits Rho GTPases and promotes apoptosis, are being investigated."
24398773,supportive,0.999937,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","These protective effects of NS1619 pretreatment on vascular reactivity and calcium sensitivity were antagonized by RhoA inhibitor, C3 transferase, and Rho kinase antagonist, Y-27632."
39397216,opposing,1.000000,opposing,0,"supportive=0, opposing=1, neutral=0; dominant=opposing","We also conducted a de novo analysis to compare the two methods and performed mutation analysis of other genes encoding pyrazinamide resistance, namely rpsA and panD."
